bill_id,bill_number,bill_type,congress,cosponsors_by_party_D,cosponsors_by_party_R,introduced_at,sponsor_SGID,total_cosponser
hr1893-115,1893,hr,115,1,2,2017-04-04,1611,3
hr2388-115,2388,hr,115,4,2,2017-05-04,1678,6
hr2366-115,2366,hr,115,37,1,2017-05-04,1822,38
hr120-115,120,hr,115,,6,2017-01-03,1502,6
hr2929-115,2929,hr,115,7,2,2017-06-15,1612,9
hr2557-115,2557,hr,115,3,3,2017-05-19,1721,6
hr6227-115,6227,hr,115,15,21,2018-06-26,1082,36
hr3859-115,3859,hr,115,61,,2017-09-27,1212,61
hr3401-115,3401,hr,115,3,,2017-07-26,1385,3
hr1626-115,1626,hr,115,45,90,2017-03-20,1543,135
hr7153-115,7153,hr,115,,1,2018-11-16,1543,1
hr6671-115,6671,hr,115,7,,2018-08-14,1803,7
hr2798-115,2798,hr,115,3,1,2017-06-07,1328,4
hr4732-115,4732,hr,115,112,106,2017-12-21,1549,218
hr538-115,538,hr,115,,1,2017-01-13,91,1
hr5529-115,5529,hr,115,1,,2018-04-17,871,1
hr840-115,840,hr,115,4,,2017-02-02,1799,4
hr1416-115,1416,hr,115,1,2,2017-03-07,1431,3
hr4465-115,4465,hr,115,5,9,2017-11-28,1900,14
hr4953-115,4953,hr,115,28,26,2018-02-06,1651,54
hr6390-115,6390,hr,115,9,3,2018-07-16,1895,12
hr1404-115,1404,hr,115,3,5,2017-03-07,1459,8
hr6919-115,6919,hr,115,1,,2018-09-26,1787,1
hr1351-115,1351,hr,115,,1,2017-03-02,1844,1
hr4327-115,4327,hr,115,,27,2017-11-09,1980,26
hr5392-115,5392,hr,115,1,,2018-03-22,1503,1
hr4340-115,4340,hr,115,,17,2017-11-09,1868,17
hr7138-115,7138,hr,115,2,,2018-11-15,1078,2
hr5673-115,5673,hr,115,2,,2018-05-01,1995,2
hr1718-115,1718,hr,115,,5,2017-03-24,1690,5
hr6348-115,6348,hr,115,1,,2018-07-12,1900,1
hr382-115,382,hr,115,1,1,2017-01-09,1835,2
hr1267-115,1267,hr,115,71,64,2017-03-01,1861,135
hr1091-115,1091,hr,115,1,3,2017-02-15,1751,4
hr328-115,328,hr,115,6,,2017-01-05,1319,6
hr3860-115,3860,hr,115,2,1,2017-09-28,1531,3
hr3524-115,3524,hr,115,1,1,2017-07-27,1264,2
hr4826-115,4826,hr,115,14,,2018-01-18,258,14
hr2673-115,2673,hr,115,10,7,2017-05-25,1817,17
hr4066-115,4066,hr,115,2,,2017-10-12,1582,2
hr3508-115,3508,hr,115,,1,2017-07-27,1751,1
hr2542-115,2542,hr,115,24,3,2017-05-18,1678,27
hr2657-115,2657,hr,115,6,17,2017-05-25,1784,23
hr471-115,471,hr,115,4,,2017-01-12,1584,4
hr3285-115,3285,hr,115,9,4,2017-07-18,1931,13
hr6168-115,6168,hr,115,6,,2018-06-20,1346,6
hr3008-115,3008,hr,115,,6,2017-06-22,1544,6
hr1307-115,1307,hr,115,8,,2017-03-02,282,8
hr3123-115,3123,hr,115,14,1,2017-06-29,1758,15
hr3243-115,3243,hr,115,1,2,2017-07-14,1675,3
hr1809-115,1809,hr,115,14,9,2017-03-30,1953,23
hr70-115,70,hr,115,3,,2017-01-03,1422,3
hr1149-115,1149,hr,115,,16,2017-02-16,1930,16
hr4775-115,4775,hr,115,54,1,2018-01-11,1675,55
hr842-115,842,hr,115,5,5,2017-02-02,1990,10
hr5363-115,5363,hr,115,1,1,2018-03-21,1541,2
hr6500-115,6500,hr,115,14,3,2018-07-24,1583,17
hr3703-115,3703,hr,115,5,,2017-09-07,1835,5
hr2166-115,2166,hr,115,,29,2017-04-26,1540,29
hr2873-115,2873,hr,115,4,13,2017-06-12,1886,17
hr1704-115,1704,hr,115,,2,2017-03-23,1827,2
hr2063-115,2063,hr,115,13,,2017-04-06,1987,13
hr4997-115,4997,hr,115,3,2,2018-02-13,1669,5
hr4635-115,4635,hr,115,18,9,2017-12-13,1628,27
hr3335-115,3335,hr,115,1,,2017-07-20,1564,1
hr3871-115,3871,hr,115,33,9,2017-09-28,1911,42
hr5102-115,5102,hr,115,16,11,2018-02-27,1863,27
hr4658-115,4658,hr,115,1,,2017-12-14,1946,1
hr6466-115,6466,hr,115,2,,2018-07-23,1794,2
hr860-115,860,hr,115,2,9,2017-02-03,325,11
hr2122-115,2122,hr,115,1,,2017-04-25,1777,1
hr3707-115,3707,hr,115,3,2,2017-09-07,1507,5
hr3186-115,3186,hr,115,51,3,2017-07-11,1610,54
hr2196-115,2196,hr,115,2,1,2017-04-27,1983,3
hr3879-115,3879,hr,115,6,,2017-09-28,1971,6
hr30-115,30,hr,115,,1,2017-01-03,1827,1
hr1857-115,1857,hr,115,5,,2017-04-03,1449,5
hr4825-115,4825,hr,115,9,6,2018-01-18,1504,15
hr3716-115,3716,hr,115,10,,2017-09-08,1796,10
hr7123-115,7123,hr,115,12,5,2018-11-13,1078,17
hr520-115,520,hr,115,,36,2017-01-13,1780,36
hr3464-115,3464,hr,115,103,,2017-07-27,210,103
hr2033-115,2033,hr,115,7,,2017-04-06,1943,7
hr3239-115,3239,hr,115,79,10,2017-07-13,1048,89
hr6445-115,6445,hr,115,,5,2018-07-19,1913,5
hr4335-115,4335,hr,115,,1,2017-11-09,1896,1
hr4226-115,4226,hr,115,,1,2017-11-02,1316,1
hr6597-115,6597,hr,115,3,,2018-07-26,1939,3
hr2896-115,2896,hr,115,2,,2017-06-13,871,2
hr1014-115,1014,hr,115,28,,2017-02-13,1591,28
hr3725-115,3725,hr,115,,1,2017-09-08,1431,1
hr4265-115,4265,hr,115,29,55,2017-11-07,1530,84
hr203-115,203,hr,115,48,2,2017-01-03,1264,50
hr2736-115,2736,hr,115,,1,2017-05-25,1991,1
hr3319-115,3319,hr,115,1,1,2017-07-19,1853,2
hr4904-115,4904,hr,115,,3,2018-01-30,1948,3
hr7277-115,7277,hr,115,1,1,2018-12-12,358,2
hr1653-115,1653,hr,115,,1,2017-03-21,1611,1
hr2613-115,2613,hr,115,,1,2017-05-23,1548,1
hr6325-115,6325,hr,115,12,,2018-07-10,593,12
hr4807-115,4807,hr,115,2,,2018-01-16,1971,2
hr1818-115,1818,hr,115,101,43,2017-03-30,1698,144
hr3212-115,3212,hr,115,,13,2017-07-12,1961,13
hr4341-115,4341,hr,115,4,,2017-11-09,1846,4
hr2995-115,2995,hr,115,28,,2017-06-22,1804,28
hr296-115,296,hr,115,,6,2017-01-05,1671,6
hr1484-115,1484,hr,115,4,1,2017-03-09,1789,5
hr6624-115,6624,hr,115,,5,2018-07-26,1617,5
hr487-115,487,hr,115,,1,2017-01-12,1502,1
hr1872-115,1872,hr,115,44,11,2017-04-04,1322,55
hr7350-115,7350,hr,115,9,3,2018-12-19,1344,12
hr6033-115,6033,hr,115,172,1,2018-06-07,1801,173
hr2399-115,2399,hr,115,2,2,2017-05-08,1816,4
hr2826-115,2826,hr,115,,14,2017-06-08,1714,14
hr3240-115,3240,hr,115,1,1,2017-07-13,1606,2
hr1432-115,1432,hr,115,4,1,2017-03-08,1699,5
hr4107-115,4107,hr,115,144,155,2017-10-24,1882,299
hr6634-115,6634,hr,115,,1,2018-07-26,1606,1
hr2949-115,2949,hr,115,,2,2017-06-20,934,2
hr3528-115,3528,hr,115,25,26,2017-07-28,1863,51
hr3309-115,3309,hr,115,,2,2017-07-19,608,2
hr66-115,66,hr,115,25,18,2017-01-03,1816,43
hr1154-115,1154,hr,115,5,31,2017-02-16,1625,36
hr3105-115,3105,hr,115,,1,2017-06-29,1322,1
hr3990-115,3990,hr,115,,9,2017-10-06,1504,9
hr6266-115,6266,hr,115,1,,2018-06-28,1999,1
hr5327-115,5327,hr,115,6,4,2018-03-19,1638,10
hr2435-115,2435,hr,115,16,1,2017-05-16,1043,17
hr2776-115,2776,hr,115,,10,2017-06-06,1582,10
hr2268-115,2268,hr,115,4,7,2017-05-01,1409,11
hr4403-115,4403,hr,115,3,13,2017-11-15,1698,15
hr5320-115,5320,hr,115,1,,2018-03-15,1829,1
hr3168-115,3168,hr,115,1,,2017-07-06,1431,1
hr5276-115,5276,hr,115,4,,2018-03-14,1002,4
hr1695-115,1695,hr,115,12,22,2017-03-23,450,34
hr6692-115,6692,hr,115,17,,2018-08-31,1887,17
hr2279-115,2279,hr,115,16,2,2017-05-01,1610,18
hr6113-115,6113,hr,115,2,5,2018-06-14,1468,7
hr4921-115,4921,hr,115,1,1,2018-02-05,1962,2
hr6308-115,6308,hr,115,1,,2018-07-03,1657,1
hr4296-115,4296,hr,115,1,1,2017-11-08,1647,2
hr1446-115,1446,hr,115,11,,2017-03-09,1191,11
hr2663-115,2663,hr,115,11,20,2017-05-25,1545,31
hr4234-115,4234,hr,115,7,6,2017-11-02,1751,13
hr1854-115,1854,hr,115,2,3,2017-04-03,1936,5
hr3110-115,3110,hr,115,18,11,2017-06-29,1718,29
hr2376-115,2376,hr,115,2,1,2017-05-04,1651,3
hr7046-115,7046,hr,115,2,,2018-10-05,872,2
hr4455-115,4455,hr,115,1,,2017-11-21,1698,1
hr6899-115,6899,hr,115,2,1,2018-09-26,1545,3
hr3423-115,3423,hr,115,1,4,2017-07-26,1822,5
hr6426-115,6426,hr,115,3,,2018-07-18,1908,3
hr6017-115,6017,hr,115,1,,2018-06-06,1638,1
hr3632-115,3632,hr,115,22,25,2017-07-28,1724,47
hr2860-115,2860,hr,115,4,2,2017-06-08,1549,6
hr1907-115,1907,hr,115,39,,2017-04-05,1569,39
hr3414-115,3414,hr,115,2,,2017-07-26,1648,2
hr1037-115,1037,hr,115,14,2,2017-02-14,1449,16
hr984-115,984,hr,115,4,1,2017-02-07,1612,5
hr7315-115,7315,hr,115,,4,2018-12-13,2001,4
hr6327-115,6327,hr,115,,3,2018-07-10,1692,3
hr411-115,411,hr,115,47,30,2017-01-10,640,77
hr2344-115,2344,hr,115,6,,2017-05-03,1615,6
hr5461-115,5461,hr,115,5,,2018-04-10,733,5
hr3626-115,3626,hr,115,2,3,2017-07-28,1852,5
hr164-115,164,hr,115,1,,2017-01-03,515,1
hr4855-115,4855,hr,115,29,1,2018-01-19,1846,30
hr4202-115,4202,hr,115,36,25,2017-11-01,1574,61
hr6846-115,6846,hr,115,1,1,2018-09-20,1468,2
hr35-115,35,hr,115,,12,2017-01-03,1502,12
hr1980-115,1980,hr,115,1,,2017-04-06,593,1
hr5811-115,5811,hr,115,,3,2018-05-15,1558,3
hr6703-115,6703,hr,115,,6,2018-09-05,1972,6
hr5992-115,5992,hr,115,1,1,2018-06-01,1804,2
hr2105-115,2105,hr,115,4,13,2017-04-20,1705,17
hr7082-115,7082,hr,115,30,3,2018-10-23,1322,33
hr6315-115,6315,hr,115,17,,2018-07-06,1919,17
hr4173-115,4173,hr,115,5,9,2017-10-31,1877,14
hr3687-115,3687,hr,115,13,2,2017-09-06,1532,15
hr141-115,141,hr,115,1,,2017-01-03,231,1
hr1904-115,1904,hr,115,25,23,2017-04-05,1670,48
hr2843-115,2843,hr,115,1,,2017-06-08,1297,1
hr5588-115,5588,hr,115,67,15,2018-04-23,1390,82
hr5180-115,5180,hr,115,21,,2018-03-06,284,21
hr217-115,217,hr,115,,14,2017-01-03,1766,14
hr5493-115,5493,hr,115,1,,2018-04-12,608,1
hr878-115,878,hr,115,4,85,2017-02-06,1881,89
hr1732-115,1732,hr,115,1,2,2017-03-27,1538,3
hr1563-115,1563,hr,115,44,25,2017-03-16,1939,69
hr2495-115,2495,hr,115,27,15,2017-05-17,1809,42
hr1363-115,1363,hr,115,14,3,2017-03-06,1580,17
hr3543-115,3543,hr,115,,2,2017-07-28,1855,2
hr676-115,676,hr,115,124,,2017-01-24,231,124
hr4269-115,4269,hr,115,3,,2017-11-07,1691,3
hr3519-115,3519,hr,115,9,,2017-07-27,1212,9
hr3467-115,3467,hr,115,25,,2017-07-27,284,25
hr7292-115,7292,hr,115,1,2,2018-12-13,1541,3
hr2181-115,2181,hr,115,3,7,2017-04-26,1431,10
hr6580-115,6580,hr,115,1,7,2018-07-26,1875,8
hr5940-115,5940,hr,115,1,1,2018-05-23,1832,2
hr4080-115,4080,hr,115,4,,2017-10-19,1728,4
hr1236-115,1236,hr,115,26,,2017-02-27,1678,26
hr3931-115,3931,hr,115,19,14,2017-10-03,1651,33
hr3137-115,3137,hr,115,3,,2017-06-29,1944,3
hr6044-115,6044,hr,115,1,3,2018-06-07,1954,4
hr1779-115,1779,hr,115,17,7,2017-03-29,233,24
hr7248-115,7248,hr,115,1,,2018-12-11,1545,1
hr2145-115,2145,hr,115,2,,2017-04-25,1212,2
hr331-115,331,hr,115,6,,2017-01-05,1319,6
hr5049-115,5049,hr,115,4,2,2018-02-15,1896,6
hr1742-115,1742,hr,115,1,,2017-03-27,1820,1
hr738-115,738,hr,115,1,,2017-01-30,1831,1
hr3520-115,3520,hr,115,82,,2017-07-27,1999,82
hr5158-115,5158,hr,115,7,1,2018-03-05,1758,8
hr1815-115,1815,hr,115,51,,2017-03-30,1908,51
hr7224-115,7224,hr,115,1,2,2018-12-06,1989,3
hr3080-115,3080,hr,115,1,,2017-06-27,1572,1
hr5155-115,5155,hr,115,76,,2018-03-05,891,76
hr5667-115,5667,hr,115,1,,2018-04-27,1606,1
hr1595-115,1595,hr,115,,2,2017-03-17,1845,2
hr4090-115,4090,hr,115,6,14,2017-10-23,1936,20
hr7073-115,7073,hr,115,,24,2018-10-19,1864,24
hr5013-115,5013,hr,115,2,6,2018-02-14,1670,8
hr6744-115,6744,hr,115,7,,2018-09-07,1846,7
hr2706-115,2706,hr,115,,19,2017-05-25,1647,19
hr205-115,205,hr,115,2,1,2017-01-03,1264,3
hr5834-115,5834,hr,115,6,,2018-05-16,258,6
hr4803-115,4803,hr,115,5,9,2018-01-16,1651,14
hr333-115,333,hr,115,38,10,2017-01-05,91,48
hr1245-115,1245,hr,115,29,,2017-02-28,258,29
hr2309-115,2309,hr,115,68,,2017-05-03,1158,68
hr4763-115,4763,hr,115,2,,2018-01-10,1835,2
hr2703-115,2703,hr,115,20,,2017-05-25,1954,20
hr5202-115,5202,hr,115,1,6,2018-03-07,1897,7
hr490-115,490,hr,115,1,172,2017-01-12,1475,173
hr4314-115,4314,hr,115,3,9,2017-11-08,1994,12
hr5011-115,5011,hr,115,126,,2018-02-14,1158,126
hr2883-115,2883,hr,115,1,1,2017-06-12,1843,2
hr7116-115,7116,hr,115,3,,2018-11-06,1902,3
hr6125-115,6125,hr,115,13,6,2018-06-15,1324,19
hr5372-115,5372,hr,115,,1,2018-03-21,1962,1
hr2504-115,2504,hr,115,,1,2017-05-17,1643,1
hr2721-115,2721,hr,115,2,8,2017-05-25,1631,10
hr4833-115,4833,hr,115,8,,2018-01-18,1295,8
hr2981-115,2981,hr,115,4,,2017-06-21,1822,4
hr572-115,572,hr,115,2,,2017-01-13,1049,2
hr6060-115,6060,hr,115,32,1,2018-06-08,1966,33
hr5586-115,5586,hr,115,1,,2018-04-23,705,1
hr1226-115,1226,hr,115,8,1,2017-02-27,1398,9
hr5711-115,5711,hr,115,2,1,2018-05-08,1507,3
hr356-115,356,hr,115,202,2,2017-01-06,1794,204
hr514-115,514,hr,115,,5,2017-01-13,166,5
hr7225-115,7225,hr,115,,3,2018-12-06,1989,3
hr1822-115,1822,hr,115,1,,2017-03-30,1499,1
hr2085-115,2085,hr,115,1,,2017-04-08,1677,1
hr436-115,436,hr,115,2,,2017-01-11,1078,2
hr5272-115,5272,hr,115,2,9,2018-03-14,1750,11
hr1407-115,1407,hr,115,,2,2017-03-07,1625,2
hr212-115,212,hr,115,,1,2017-01-03,1264,1
hr4135-115,4135,hr,115,6,1,2017-10-25,1861,7
hr4027-115,4027,hr,115,1,1,2017-10-11,1825,2
hr1876-115,1876,hr,115,12,75,2017-04-04,1499,87
hr6646-115,6646,hr,115,,2,2018-07-31,1979,2
hr3127-115,3127,hr,115,,18,2017-06-29,1773,18
hr576-115,576,hr,115,5,9,2017-01-13,1431,14
hr6282-115,6282,hr,115,5,2,2018-06-28,1791,7
hr6429-115,6429,hr,115,2,,2018-07-18,1791,2
hr5814-115,5814,hr,115,51,,2018-05-15,1887,51
hr4893-115,4893,hr,115,1,2,2018-01-29,1832,3
hr5788-115,5788,hr,115,1,5,2018-05-15,1882,6
hr5763-115,5763,hr,115,13,1,2018-05-10,1801,14
hr7228-115,7228,hr,115,55,,2018-12-10,1863,55
hr2217-115,2217,hr,115,1,,2017-04-27,1626,1
hr1783-115,1783,hr,115,18,5,2017-03-29,1424,23
hr4572-115,4572,hr,115,5,1,2017-12-06,1904,6
hr3275-115,3275,hr,115,15,,2017-07-17,1558,15
hr1360-115,1360,hr,115,2,21,2017-03-02,1852,23
hr83-115,83,hr,115,,15,2017-01-03,1757,15
hr1099-115,1099,hr,115,7,,2017-02-15,1612,7
hr131-115,131,hr,115,3,,2017-01-03,1493,3
hr347-115,347,hr,115,1,2,2017-01-05,1999,3
hr871-115,871,hr,115,1,5,2017-02-06,1861,6
hr3317-115,3317,hr,115,3,2,2017-07-19,1996,5
hr3421-115,3421,hr,115,2,,2017-07-26,1721,2
hr5305-115,5305,hr,115,3,5,2018-03-15,1648,8
hr3038-115,3038,hr,115,21,,2017-06-23,1846,21
hr6450-115,6450,hr,115,,36,2018-07-19,1760,36
hr2772-115,2772,hr,115,1,1,2017-06-06,1993,2
hr1674-115,1674,hr,115,6,2,2017-03-22,284,8
hr5318-115,5318,hr,115,3,,2018-03-15,1791,3
hr5242-115,5242,hr,115,1,9,2018-03-09,1931,10
hr6173-115,6173,hr,115,,4,2018-06-21,1945,4
hr7205-115,7205,hr,115,1,,2018-11-30,1872,1
hr5149-115,5149,hr,115,,1,2018-03-01,1918,1
hr6655-115,6655,hr,115,39,13,2018-08-03,1790,52
hr3654-115,3654,hr,115,153,,2017-08-15,593,153
hr1513-115,1513,hr,115,6,18,2017-03-13,608,24
hr6398-115,6398,hr,115,2,18,2018-07-17,1970,20
hr3221-115,3221,hr,115,,2,2017-07-13,1947,2
hr5921-115,5921,hr,115,2,2,2018-05-22,1588,4
hr2642-115,2642,hr,115,3,,2017-05-24,733,3
hr5537-115,5537,hr,115,2,,2018-04-17,872,2
hr5609-115,5609,hr,115,53,,2018-04-25,1584,53
hr3929-115,3929,hr,115,3,,2017-10-03,1562,3
hr3910-115,3910,hr,115,,1,2017-10-02,858,1
hr240-115,240,hr,115,1,1,2017-01-04,1978,2
hr1597-115,1597,hr,115,1,1,2017-03-17,1868,2
hr350-115,350,hr,115,16,134,2017-01-06,1531,150
hr1661-115,1661,hr,115,99,83,2017-03-21,1431,182
hr3435-115,3435,hr,115,1,,2017-07-26,713,1
hr4253-115,4253,hr,115,130,1,2017-11-03,1191,131
hr7158-115,7158,hr,115,7,1,2018-11-16,1979,8
hr24-115,24,hr,115,5,109,2017-01-03,1784,114
hr238-115,238,hr,115,1,2,2017-01-04,1544,3
hr2034-115,2034,hr,115,6,7,2017-04-06,1856,13
hr6665-115,6665,hr,115,3,2,2018-08-10,1474,5
hr2352-115,2352,hr,115,1,3,2017-05-04,1828,4
hr2107-115,2107,hr,115,2,2,2017-04-20,1424,4
hr1723-115,1723,hr,115,2,1,2017-03-24,1800,3
hr5292-115,5292,hr,115,35,,2018-03-15,1989,35
hr771-115,771,hr,115,137,,2017-01-31,1319,137
hr1291-115,1291,hr,115,181,,2017-03-01,872,181
hr385-115,385,hr,115,1,,2017-01-09,1976,1
hr7337-115,7337,hr,115,4,,2018-12-19,284,4
hr5593-115,5593,hr,115,18,,2018-04-24,1989,18
hr3116-115,3116,hr,115,,1,2017-06-29,1048,1
hr199-115,199,hr,115,10,,2017-01-03,1802,10
hr5258-115,5258,hr,115,2,,2018-03-13,1902,2
hr3890-115,3890,hr,115,,3,2017-09-28,1795,3
hr2194-115,2194,hr,115,,2,2017-04-27,1625,2
hr1330-115,1330,hr,115,,1,2017-03-02,1780,1
hr2417-115,2417,hr,115,129,2,2017-05-11,854,131
hr4798-115,4798,hr,115,,1,2018-01-16,1838,1
hr140-115,140,hr,115,,48,2017-01-03,1475,48
hr2755-115,2755,hr,115,1,,2017-05-26,891,1
hr1886-115,1886,hr,115,10,1,2017-04-04,1683,11
hr4653-115,4653,hr,115,,2,2017-12-14,1846,2
hr7237-115,7237,hr,115,1,,2018-12-10,1940,1
hr2535-115,2535,hr,115,10,1,2017-05-18,1435,11
hr5425-115,5425,hr,115,5,,2018-04-02,891,5
hr2249-115,2249,hr,115,,6,2017-04-28,1688,6
hr6922-115,6922,hr,115,,3,2018-09-26,1980,3
hr4283-115,4283,hr,115,,1,2017-11-07,1832,1
hr5439-115,5439,hr,115,2,1,2018-04-09,1751,3
hr5084-115,5084,hr,115,,1,2018-02-23,1626,1
hr1118-115,1118,hr,115,,6,2017-02-16,1770,6
hr2270-115,2270,hr,115,3,2,2017-05-01,1435,5
hr5128-115,5128,hr,115,1,,2018-02-27,1971,1
hr6244-115,6244,hr,115,5,2,2018-06-27,1907,7
hr2421-115,2421,hr,115,36,3,2017-05-11,1655,39
hr5119-115,5119,hr,115,5,,2018-02-27,1613,5
hr6622-115,6622,hr,115,4,8,2018-07-26,1980,12
hr1590-115,1590,hr,115,4,,2017-03-16,1995,4
hr1071-115,1071,hr,115,20,,2017-02-15,1657,20
hr5768-115,5768,hr,115,5,1,2018-05-10,1688,6
hr7079-115,7079,hr,115,10,2,2018-10-19,1832,12
hr3434-115,3434,hr,115,5,,2017-07-26,688,5
hr3783-115,3783,hr,115,30,,2017-09-14,1605,30
hr1670-115,1670,hr,115,19,2,2017-03-22,1822,21
hr4277-115,4277,hr,115,5,,2017-11-07,482,5
hr5545-115,5545,hr,115,81,,2018-04-18,258,81
hr3403-115,3403,hr,115,3,1,2017-07-26,1887,4
hr1598-115,1598,hr,115,,1,2017-03-17,1540,1
hr6027-115,6027,hr,115,2,2,2018-06-07,1850,4
hr3117-115,3117,hr,115,,48,2017-06-29,1936,48
hr3775-115,3775,hr,115,,22,2017-09-14,1082,22
hr3233-115,3233,hr,115,1,,2017-07-13,1777,1
hr3256-115,3256,hr,115,3,3,2017-07-14,1777,6
hr1838-115,1838,hr,115,21,37,2017-03-30,1461,58
hr6469-115,6469,hr,115,45,41,2018-07-23,1852,86
hr6636-115,6636,hr,115,8,14,2018-07-26,1805,22
hr3653-115,3653,hr,115,2,,2017-08-15,1398,2
hr2322-115,2322,hr,115,6,13,2017-05-03,1582,19
hr6175-115,6175,hr,115,1,,2018-06-21,1625,1
hr3510-115,3510,hr,115,2,1,2017-07-27,1665,3
hr4332-115,4332,hr,115,15,,2017-11-09,1569,15
hr4425-115,4425,hr,115,5,,2017-11-16,99,5
hr599-115,599,hr,115,,2,2017-01-23,1617,2
hr2659-115,2659,hr,115,19,4,2017-05-25,1989,23
hr6471-115,6471,hr,115,,5,2018-07-23,1735,5
hr3645-115,3645,hr,115,11,4,2017-08-04,1549,15
hr4168-115,4168,hr,115,6,1,2017-10-31,1913,7
hr6512-115,6512,hr,115,,1,2018-07-25,1564,1
hr81-115,81,hr,115,,3,2017-01-03,1874,3
hr1575-115,1575,hr,115,6,5,2017-03-16,1957,11
hr2359-115,2359,hr,115,,13,2017-05-04,1955,13
hr4250-115,4250,hr,115,8,,2017-11-03,1688,8
hr6360-115,6360,hr,115,,22,2018-07-12,1970,22
hr3291-115,3291,hr,115,1,,2017-07-18,1505,1
hr5336-115,5336,hr,115,,6,2018-03-20,1451,6
hr482-115,482,hr,115,,25,2017-01-12,1695,25
hr1813-115,1813,hr,115,,13,2017-03-30,1455,13
hr4900-115,4900,hr,115,6,,2018-01-30,1675,6
hr5337-115,5337,hr,115,8,2,2018-03-20,1945,10
hr6998-115,6998,hr,115,1,9,2018-09-28,1829,10
hr2685-115,2685,hr,115,4,,2017-05-25,1786,4
hr4801-115,4801,hr,115,,1,2018-01-16,1922,1
hr5619-115,5619,hr,115,,1,2018-04-25,1849,1
hr4049-115,4049,hr,115,10,,2017-10-12,1680,10
hr6485-115,6485,hr,115,11,,2018-07-24,1942,11
hr6609-115,6609,hr,115,43,4,2018-07-26,1835,47
hr661-115,661,hr,115,,2,2017-01-24,1638,2
hr3292-115,3292,hr,115,1,2,2017-07-18,1861,3
hr1079-115,1079,hr,115,6,,2017-02-15,1584,6
hr1275-115,1275,hr,115,,5,2017-03-01,1343,5
hr2689-115,2689,hr,115,1,,2017-05-25,1459,1
hr1652-115,1652,hr,115,10,4,2017-03-21,1941,14
hr4886-115,4886,hr,115,,75,2018-01-29,1816,75
hr925-115,925,hr,115,5,12,2017-02-07,166,17
hr2913-115,2913,hr,115,64,3,2017-06-15,1397,67
hr7351-115,7351,hr,115,,1,2018-12-19,1344,1
hr1819-115,1819,hr,115,33,,2017-03-30,1846,33
hr5332-115,5332,hr,115,,6,2018-03-19,1925,6
hr110-115,110,hr,115,10,2,2017-01-03,1796,12
hr6940-115,6940,hr,115,1,,2018-09-27,1793,1
hr2190-115,2190,hr,115,,1,2017-04-27,1984,1
hr2125-115,2125,hr,115,,1,2017-04-25,1868,1
hr1448-115,1448,hr,115,13,1,2017-03-09,1629,14
hr1584-115,1584,hr,115,28,1,2017-03-16,1406,29
hr4023-115,4023,hr,115,3,1,2017-10-11,1505,4
hr1004-115,1004,hr,115,1,7,2017-02-13,1582,8
hr462-115,462,hr,115,,3,2017-01-12,1953,3
hr324-115,324,hr,115,6,,2017-01-05,1941,6
hr6745-115,6745,hr,115,2,,2018-09-07,1775,2
hr3962-115,3962,hr,115,37,,2017-10-04,1999,37
hr3975-115,3975,hr,115,7,,2017-10-05,1896,7
hr7359-115,7359,hr,115,3,,2018-12-20,1550,3
hr2996-115,2996,hr,115,,101,2017-06-22,1924,101
hr1060-115,1060,hr,115,5,3,2017-02-15,1562,8
hr4908-115,4908,hr,115,2,,2018-01-30,1007,2
hr3885-115,3885,hr,115,1,1,2017-09-28,1987,2
hr533-115,533,hr,115,,1,2017-01-13,1907,1
hr2283-115,2283,hr,115,11,,2017-05-02,1158,11
hr5156-115,5156,hr,115,3,,2018-03-05,1541,3
hr2051-115,2051,hr,115,9,4,2017-04-06,1777,13
hr219-115,219,hr,115,1,,2017-01-03,1264,1
hr1229-115,1229,hr,115,32,3,2017-02-27,1319,35
hr6369-115,6369,hr,115,1,1,2018-07-13,1958,2
hr3502-115,3502,hr,115,,1,2017-07-27,1631,1
hr1647-115,1647,hr,115,1,1,2017-03-21,99,2
hr4632-115,4632,hr,115,1,1,2017-12-12,1615,2
hr355-115,355,hr,115,,40,2017-01-06,1451,40
hr2337-115,2337,hr,115,6,,2017-05-03,1572,6
hr3479-115,3479,hr,115,2,7,2017-07-27,1934,9
hr7005-115,7005,hr,115,4,,2018-09-28,1588,4
hr4968-115,4968,hr,115,1,,2018-02-07,1654,1
hr2621-115,2621,hr,115,,15,2017-05-24,1162,15
hr5188-115,5188,hr,115,9,,2018-03-06,1583,9
hr4231-115,4231,hr,115,,18,2017-11-02,1970,18
hr6871-115,6871,hr,115,,5,2018-09-25,1756,5
hr3409-115,3409,hr,115,14,35,2017-07-26,1499,49
hr6223-115,6223,hr,115,4,,2018-06-26,1835,4
hr3671-115,3671,hr,115,47,,2017-09-01,1812,47
hr3294-115,3294,hr,115,6,3,2017-07-19,1191,9
hr5759-115,5759,hr,115,8,12,2018-05-10,1942,20
hr4372-115,4372,hr,115,,5,2017-11-13,1912,5
hr4601-115,4601,hr,115,1,1,2017-12-07,1646,2
hr6112-115,6112,hr,115,2,1,2018-06-14,1680,3
hr4328-115,4328,hr,115,17,10,2017-11-09,1812,27
hr2713-115,2713,hr,115,16,11,2017-05-25,1777,27
hr5700-115,5700,hr,115,1,,2018-05-08,1819,1
hr7059-115,7059,hr,115,,60,2018-10-12,1559,60
hr2381-115,2381,hr,115,1,2,2017-05-04,1963,3
